Name,Date,Water Vol,On-Line,Av BHP,Spot BHP,Av BHT,Av WHP,Cum WHP,Cum Volume
IA04,2007-03-24 00:00:00,0.0,0.0,607.6543579101562,607.6543579101562,20.208767533302307,37.34667428334554,26596.45736285122,6332534.420281136
IA04,2007-03-25 00:00:00,0.0,0.0,598.7740262349447,598.7740262349447,20.17885156472524,37.806983629862465,26634.264346481083,6332534.420281136
IA04,2007-03-26 00:00:00,0.0,0.0,590.3316243489584,590.3316243489584,20.1519212325414,39.300369580586754,26673.564716061668,6332534.420281136
IA04,2007-03-27 00:00:00,0.0,0.0,582.2266515096029,582.2266515096029,20.12215828895569,38.38049991925558,26711.945215980923,6332534.420281136
IA04,2007-03-28 00:00:00,0.0,0.0,574.4941037495931,574.4941037495931,20.09619903564453,37.84310507774353,26749.788321058666,6332534.420281136
IA04,2007-03-29 00:00:00,0.0,0.0,567.1505406697592,567.1505406697592,20.06880295276642,39.732266346613564,26789.52058740528,6332534.420281136
IA04,2007-03-30 00:00:00,0.0,0.0,560.1860847473145,560.1860847473145,20.047170559565227,31.719825585683186,26821.240412990963,6332534.420281136
IA04,2007-03-31 00:00:00,0.0,0.0,553.4796129862467,553.4796129862467,20.022674957911175,36.05276966094971,26857.293182651913,6332534.420281136
IA04,2007-04-01 00:00:00,0.0,0.0,547.0027262369791,547.0027262369791,20.002700487772625,38.73940666516622,26896.032589317078,6332534.420281136
IA04,2007-04-02 00:00:00,0.0,0.0,540.8032073974609,540.8032073974609,19.980564673741657,39.31154823303223,26935.34413755011,6332534.420281136
IA04,2007-04-03 00:00:00,0.0,0.0,534.8259417215983,534.8259417215983,19.963495135307312,32.551641503969826,26967.89577905408,6332534.420281136
IA04,2007-04-04 00:00:00,0.0,0.0,529.0794792175293,529.0794792175293,19.943399389584858,39.06300417582194,27006.958783229904,6332534.420281136
IA04,2007-04-05 00:00:00,0.0,0.0,410.0876350402832,410.0876350402832,0.0,0.0,27006.417120934246,6332534.420281136
IA04,2007-04-06 00:00:00,0.0,0.0,518.0879542032877,518.0879542032877,19.905231197675068,22.227926055590313,27028.645046989837,6332534.420281136
IA04,2007-04-07 00:00:00,0.0,0.0,512.870272954305,512.870272954305,19.89059325059255,25.62192690372467,27054.266973893562,6332534.420281136
IA04,2007-04-08 00:00:00,0.0,0.0,507.7658519744873,507.7658519744873,19.875909725824993,37.8908664782842,27092.157840371845,6332534.420281136
IA04,2007-04-09 00:00:00,0.0,0.0,502.8881142934163,502.8881142934163,19.858498136202495,22.089637047300737,27114.247477419147,6332534.420281136
IA04,2007-04-10 00:00:00,0.0,0.0,481.3700129191081,481.3700129191081,13.033534049987793,0.0,27110.573152181474,6332534.420281136
IA04,2007-04-11 00:00:00,0.0,0.0,493.50959332784015,493.50959332784015,19.832829753557842,3.1061782439549765,27113.679330425428,6332534.420281136
IA04,2007-04-12 00:00:00,0.0,0.0,489.0012372334798,489.0012372334798,19.81612253189087,3.6057019084692,27117.285032333897,6332534.420281136
IA04,2007-04-13 00:00:00,0.0,0.0,484.6600176493327,484.6600176493327,19.801854570706684,2.5581451803445816,27119.84317751424,6332534.420281136
IA04,2007-04-14 00:00:00,0.0,0.0,480.4581438700358,480.4581438700358,19.788684010505676,2.395225574572881,27122.238403088813,6332534.420281136
IA04,2007-04-15 00:00:00,0.0,0.0,476.3251145680745,476.3251145680745,19.778318166732788,2.303416386246681,27124.54181947506,6332534.420281136
IA04,2007-04-16 00:00:00,0.0,0.0,472.2950127919515,472.2950127919515,19.767508268356323,2.208638812104861,27126.750458287166,6332534.420281136
IA04,2007-04-17 00:00:00,0.0,0.0,468.4795430501302,468.4795430501302,19.756052176157635,2.1013750384251275,27128.851833325592,6332534.420281136
IA04,2007-04-18 00:00:00,0.0,0.0,464.6676540374756,464.6676540374756,19.74625603357951,2.1975593119859695,27131.04939263758,6332534.420281136
IA04,2007-04-19 00:00:00,0.0,0.0,460.95316314697266,460.95316314697266,19.73347083727519,2.013835189243158,27133.06322782682,6332534.420281136
IA04,2007-04-20 00:00:00,0.0,0.0,457.3495388031006,457.3495388031006,19.723706483840942,2.0121328805883727,27135.075360707408,6332534.420281136
IA04,2007-04-21 00:00:00,0.0,0.0,453.8411382039388,453.8411382039388,19.711494008700054,2.3081787874301276,27137.383539494836,6332534.420281136
IA04,2007-04-22 00:00:00,0.0,0.0,450.4282684326172,450.4282684326172,19.70374409357707,2.417547717690468,27139.801087212527,6332534.420281136
IA04,2007-04-23 00:00:00,0.0,0.0,447.0668309529622,447.0668309529622,19.693084239959717,1.4008090710267425,27141.201896283554,6332534.420281136
IA04,2007-04-24 00:00:00,0.0,0.0,443.8201077779134,443.8201077779134,19.684492270151775,1.1506101737419765,27142.352506457297,6332534.420281136
IA04,2007-04-25 00:00:00,0.0,0.0,440.635887781779,440.635887781779,19.672987977663677,1.2747460827231407,27143.62725254002,6332534.420281136
IA04,2007-04-26 00:00:00,0.0,0.0,437.5581868489583,437.5581868489583,19.667170524597168,1.3707087337970734,27144.997961273817,6332534.420281136
IA04,2007-04-27 00:00:00,0.0,0.0,434.60488573710126,434.60488573710126,19.659148057301838,1.4229741866389911,27146.420935460457,6332534.420281136
IA04,2007-04-28 00:00:00,0.0,0.0,431.7682768503825,431.7682768503825,19.647735397020977,1.4090061609943707,27147.82994162145,6332534.420281136
IA04,2007-04-29 00:00:00,0.0,0.0,428.9821077982585,428.9821077982585,19.640445907910664,1.3701007217168808,27149.200042343167,6332534.420281136
IA04,2007-04-30 00:00:00,0.0,0.0,426.2774829864502,426.2774829864502,19.633527636528015,1.3766450857122738,27150.57668742888,6332534.420281136
IA04,2007-05-01 00:00:00,0.0,0.0,423.6234588623047,423.6234588623047,19.625549634297688,1.3679371625185013,27151.944624591397,6332534.420281136
IA04,2007-05-02 00:00:00,0.0,0.0,421.05691083272296,421.05691083272296,19.618192712465923,1.3692265823483467,27153.313851173745,6332534.420281136
IA04,2007-05-03 00:00:00,0.0,0.0,418.55781682332355,418.55781682332355,19.612366278966267,1.3729535738627117,27154.68680474761,6332534.420281136
IA04,2007-05-04 00:00:00,0.0,0.0,416.14271036783856,416.14271036783856,19.60546350479126,1.373767040669918,27156.06057178828,6332534.420281136
IA04,2007-05-05 00:00:00,0.0,0.0,413.7970727284749,413.7970727284749,19.599289536476135,1.3854303459326427,27157.446002134213,6332534.420281136
IA04,2007-05-06 00:00:00,0.0,0.0,411.5168965657552,411.5168965657552,19.591553171475727,1.4116152226924896,27158.857617356905,6332534.420281136
IA04,2007-05-07 00:00:00,0.0,0.0,409.3028628031413,409.3028628031413,19.58723775545756,1.3655505925416946,27160.223167949447,6332534.420281136
IA04,2007-05-08 00:00:00,0.0,0.0,407.16411272684735,407.16411272684735,19.580804109573364,1.349352940917015,27161.572520890364,6332534.420281136
IA04,2007-05-09 00:00:00,0.0,0.0,405.06786346435547,405.06786346435547,19.57321321964264,1.3021132946014404,27162.874634184966,6332534.420281136
IA04,2007-05-10 00:00:00,0.0,2.5,418.76844151814777,418.76844151814777,21.191589832305908,0.7937188717769459,27163.668353056742,6332534.420281136
IA04,2007-05-11 00:00:00,0.0,7.5,438.6812451680501,438.6812451680501,26.316325187683105,0.3311106892457853,27163.99946374599,6332534.420281136
IA04,2007-05-12 00:00:00,0.0,0.0,403.8575134277344,403.8575134277344,22.466144959131878,0.35859793424606323,27164.358061680236,6332534.420281136
IA04,2007-05-13 00:00:00,0.0,0.0,399.1214650472005,399.1214650472005,21.24705398082733,0.35859793424606323,27164.71665961448,6332534.420281136
IA04,2007-05-14 00:00:00,0.0,0.0,396.1057955423991,396.1057955423991,20.71995000044505,0.35859793424606323,27165.075257548728,6332534.420281136
IA04,2007-05-15 00:00:00,0.0,0.0,393.6380081176758,393.6380081176758,20.43319110075633,0.35859793424606323,27165.433855482974,6332534.420281136
IA04,2007-05-16 00:00:00,0.0,0.0,391.48519706726074,391.48519706726074,20.24955403804779,0.36467455451687175,27165.79853003749,6332534.420281136
IA04,2007-05-17 00:00:00,0.0,0.0,128.55142974853516,128.55142974853516,0.0,0.3695261099686225,27166.168056147457,6332534.420281136
IA04,2007-05-18 00:00:00,15010.277689615885,11.0,1103.3961442311604,1103.3961442311604,26.122321446736652,43.95457907766104,27210.122635225118,6347544.697970753
IA04,2007-05-19 00:00:00,34698.23486328125,24.0,2218.4250996907554,2218.4250996907554,33.90301831563314,115.0203963915507,27325.14303161667,6382242.932834034
IA04,2007-05-20 00:00:00,34755.17537434896,24.0,2319.9121856689453,2319.9121856689453,30.035550475120544,122.37774976094563,27447.520781377614,6416998.1082083825
IA04,2007-05-21 00:00:00,31975.550862630207,24.0,2282.9434611002603,2282.9434611002603,31.75777753194173,118.77113771438599,27566.291919092,6448973.659071012
IA04,2007-05-22 00:00:00,29983.57295735677,24.0,2253.7261708577475,2253.7261708577475,34.27831292152405,115.90884415308635,27682.200763245088,6478957.232028369
IA04,2007-05-23 00:00:00,27146.155354817707,23.0,2181.2348353068032,2181.2348353068032,34.69290908177694,109.52747670809428,27791.728239953183,6506103.387383186
IA04,2007-05-24 00:00:00,4934.482096354167,4.5,1172.773157755534,1172.773157755534,31.228659590085346,36.316477278868355,27828.044717232053,6511037.869479541
IA04,2007-05-25 00:00:00,30063.107096354168,24.0,2211.2754516601562,2211.2754516601562,31.74731953938802,112.75771156946819,27940.802428801522,6541100.976575895
IA04,2007-05-26 00:00:00,22888.872802734375,18.0,2027.828742980957,2027.828742980957,34.10789040724436,98.33573925495148,28039.138168056474,6563989.84937863
IA04,2007-05-27 00:00:00,30465.370564778645,24.0,2332.13015238444,2332.13015238444,36.04745030403137,121.42356077829997,28160.561728834775,6594455.219943408
IA04,2007-05-28 00:00:00,30373.467244466145,24.0,2371.4385833740234,2371.4385833740234,32.58256928126017,123.93727159500122,28284.499000429776,6624828.687187874
IA04,2007-05-29 00:00:00,15370.947184244791,13.5,1792.7124277750652,1792.7124277750652,29.771713256835938,79.9997049967448,28364.498705426522,6640199.634372119
IA04,2007-05-30 00:00:00,18324.90766398112,16.5,1759.7219365437825,1759.7219365437825,26.9646342198054,77.89333053429921,28442.39203596082,6658524.5420361
IA04,2007-05-31 00:00:00,25995.097005208332,24.0,2176.555908203125,2176.555908203125,22.93306557337443,107.96252489089966,28550.35456085172,6684519.639041308
IA04,2007-06-01 00:00:00,23781.622645833344,24.0,2144.125604166666,2144.125604166666,26.451895833333328,105.077765,28655.432325851718,6708301.261687142
IA04,2007-06-02 00:00:00,24539.534375000003,24.0,2180.8662916666663,2180.8662916666663,25.801257916666668,107.7750645833333,28763.20739043505,6732840.796062142
IA04,2007-06-03 00:00:00,24280.296041666672,24.0,2188.0882500000007,2188.0882500000007,24.305211875,108.16877291666667,28871.376163351717,6757121.092103808
IA04,2007-06-04 00:00:00,22242.846250000006,24.0,2111.3520624999996,2111.3520624999996,26.204935833333327,102.07651041666664,28973.452673768385,6779363.938353809
IA04,2007-06-05 00:00:00,22308.299787234042,24.0,2130.055723404256,2130.055723404256,28.50306946021275,103.46321458333335,29076.91588835172,6801672.238141042
IA04,2007-06-06 00:00:00,22783.547916666666,24.0,2155.2001875,2155.2001875,30.01952520833333,105.23957916666672,29182.155467518387,6824455.786057709
IA04,2007-06-07 00:00:00,23252.35541666667,24.0,2188.8684791666665,2188.8684791666665,29.177152500000002,107.87620208333333,29290.03166960172,6847708.1414743755
IA04,2007-06-08 00:00:00,22469.12895833334,24.0,2152.2195000000006,2152.2195000000006,28.435358958333328,105.02554229166668,29395.05721189339,6870177.270432709
IA04,2007-06-09 00:00:00,21998.209791666668,24.0,2152.298083333334,2152.298083333334,29.158705,104.9126,29499.96981189339,6892175.480224376
IA04,2007-06-10 00:00:00,21937.09041666666,24.0,2157.8686250000005,2157.8686250000005,27.867303333333336,105.30118333333336,29605.27099522672,6914112.570641043
IA04,2007-06-11 00:00:00,3921.7102083333334,4.5,1315.811875,1315.811875,26.144037291666663,20.493214113750028,29625.764209340472,6918034.280849376
IA04,2007-06-12 00:00:00,0.0,0.0,926.359616666667,926.359616666667,24.44402979166666,0.0780925200000001,29625.842301860474,6918034.280849376
IA04,2007-06-13 00:00:00,0.0,0.0,832.6342854166666,832.6342854166666,23.688329166666666,0.07001230979166671,29625.912314170266,6918034.280849376
IA04,2007-06-14 00:00:00,10191.897916666669,16.5,1289.5898062499998,1289.5898062499998,29.00153291666666,0.07807237687500009,29625.990386547142,6928226.178766042
IA04,2007-06-15 00:00:00,16314.939583333331,15.0,1534.5857145833334,1534.5857145833334,28.427699999999998,57.33074007645833,29683.3211266236,6944541.118349375
IA04,2007-06-16 00:00:00,27837.443333333325,24.0,2169.4785625,2169.4785625,29.278783750000002,107.61451041666668,29790.935637040267,6972378.561682709
IA04,2007-06-17 00:00:00,19360.024166666666,17.5,1866.0700208333335,1866.0700208333335,28.078965,85.03719833333335,29875.9728353736,6991738.585849375
IA04,2007-06-18 00:00:00,26539.34770833334,24.0,2173.5097916666673,2173.5097916666673,27.52015479166668,107.6709791666667,29983.643814540264,7018277.933557709
IA04,2007-06-19 00:00:00,24790.081041666675,24.0,2147.507416666667,2147.507416666667,27.743518749999993,105.58614166666665,30089.22995620693,7043068.014599375
IA04,2007-06-20 00:00:00,20685.149791666667,19.0,1966.729833333334,1966.729833333334,27.841160833333337,93.47247187499998,30182.70242808193,7063753.164391042
IA04,2007-06-21 00:00:00,11361.681875,11.0,1633.476791666667,1633.476791666667,27.18185020833334,68.05881916666668,30250.7612472486,7075114.8462660415
IA04,2007-06-22 00:00:00,0.0,0.0,936.9787854166666,936.9787854166666,24.870423541666668,16.624210833333333,30267.38545808193,7075114.8462660415
IA04,2007-06-23 00:00:00,0.0,0.0,824.6240374999999,824.6240374999999,23.89412291666667,9.037888166666667,30276.423346248597,7075114.8462660415
IA04,2007-06-24 00:00:00,0.0,0.0,761.1142645833332,761.1142645833332,23.324384375000008,6.946005354166666,30283.369351602763,7075114.8462660415
IA04,2007-06-25 00:00:00,0.0,0.0,716.1270020833335,716.1270020833335,22.924888958333327,5.36140175,30288.730753352764,7075114.8462660415
IA04,2007-06-26 00:00:00,0.0,0.0,680.9787791666669,680.9787791666669,22.63728541666666,4.220248416666666,30292.95100176943,7075114.8462660415
IA04,2007-06-27 00:00:00,0.0,0.0,652.1721166666667,652.1721166666667,22.42721750000001,4.8600303125,30297.81103208193,7075114.8462660415
IA04,2007-06-28 00:00:00,0.0,0.0,627.9215541666664,627.9215541666664,22.239051458333336,7.259221729166666,30305.070253811096,7075114.8462660415
IA04,2007-06-29 00:00:00,23305.07687500001,19.0,1744.7882562500008,1744.7882562500008,28.651980833333337,81.02717328125003,30386.097427092347,7098419.923141042
IA04,2007-06-30 00:00:00,28570.479166666657,24.0,2172.4489999999996,2172.4489999999996,31.28438875,109.0609875,30495.158414592348,7126990.402307709
IA04,2007-07-01 00:00:00,25147.98,24.0,2082.913,2082.913,31.139959999999977,101.31469999999995,30596.473114592347,7152138.382307709
IA04,2007-07-02 00:00:00,26090.552093023256,21.0,2166.127484848485,2166.127484848485,30.56002454545454,107.90323181818181,30704.37634641053,7178228.934400733
IA04,2007-07-03 00:00:00,31925.61791666666,24.0,2444.188125,2444.188125,30.34846499999999,129.84117291666666,30834.217519327194,7210154.5523173995
IA04,2007-07-04 00:00:00,33741.59916666667,24.0,2534.569229166666,2534.569229166666,30.124599166666666,136.79041458333333,30971.00793391053,7243896.151484067
IA04,2007-07-05 00:00:00,32303.942291666663,24.0,2517.3413750000004,2517.3413750000004,29.593065624999998,134.77237083333333,31105.78030474386,7276200.093775733
IA04,2007-07-06 00:00:00,32014.60625,24.0,2524.648,2524.648,30.266162499999997,135.18455208333333,31240.964856827195,7308214.700025734
IA04,2007-07-07 00:00:00,31875.029374999995,24.0,2532.0630624999994,2532.0630624999994,30.075959166666653,135.66423125,31376.629088077196,7340089.7294007335
IA04,2007-07-08 00:00:00,31726.145416666663,24.0,2540.357104166668,2540.357104166668,30.270458333333327,136.2475,31512.876588077197,7371815.8748174
IA04,2007-07-09 00:00:00,31189.735,24.0,2530.384489361702,2530.384489361702,29.389256595744683,135.35824583333337,31648.23483391053,7403005.609817401
IA04,2007-07-10 00:00:00,30567.277083333345,24.0,2511.5963333333334,2511.5963333333334,28.98211729166667,133.72516041666665,31781.959994327197,7433572.886900734
IA04,2007-07-11 00:00:00,30455.595625000005,24.0,2517.5447499999996,2517.5447499999996,29.880741250000003,134.28329166666666,31916.243285993864,7464028.482525734
IA04,2007-07-12 00:00:00,30246.55687500001,24.0,2530.563020833333,2530.563020833333,30.770128749999998,135.21473541666663,32051.45802141053,7494275.039400734
IA04,2007-07-13 00:00:00,30174.326041666664,24.0,2532.9338958333333,2532.9338958333333,31.11610791666666,135.46047916666666,32186.918500577198,7524449.365442401
IA04,2007-07-14 00:00:00,30174.021875000002,24.0,2531.8321250000004,2531.8321250000004,30.765342083333326,135.49445833333334,32322.412958910532,7554623.3873174
IA04,2007-07-15 00:00:00,30150.283333333336,24.0,2530.1578125000005,2530.1578125000005,28.82239708333333,135.44570000000004,32457.858658910533,7584773.670650734
IA04,2007-07-16 00:00:00,30248.711875000005,24.0,2518.481145833334,2518.481145833334,21.432878750000004,134.58140833333331,32592.440067243864,7615022.382525734
IA04,2007-07-17 00:00:00,21346.10458333333,17.0,2215.5869583333338,2215.5869583333338,25.931227499999995,111.26199666666666,32703.702063910532,7636368.487109067
IA04,2007-07-18 00:00:00,25271.59683333333,20.5,2252.5425416666662,2252.5425416666662,29.49792375,115.14777916666664,32818.8498430772,7661640.0839424
IA04,2007-07-19 00:00:00,30089.121041666658,24.0,2497.007791666667,2497.007791666667,31.664247083333326,133.59393750000004,32952.4437805772,7691729.204984067
IA04,2007-07-20 00:00:00,29260.069166666664,24.0,2479.1058749999997,2479.1058749999997,24.531981875,131.80255833333334,33084.24633891054,7720989.274150734
IA04,2007-07-21 00:00:00,29257.928125000006,24.0,2494.7682708333327,2494.7682708333327,28.204954375,133.04859583333334,33217.29493474387,7750247.202275733
IA04,2007-07-22 00:00:00,29147.922291666677,24.0,2502.430229166667,2502.430229166667,28.864429375000004,133.63456666666664,33350.92950141054,7779395.1245674
IA04,2007-07-23 00:00:00,28930.671458333338,24.0,2520.083458333333,2520.083458333333,29.22529104166667,134.89914166666662,33485.828643077206,7808325.796025733
IA04,2007-07-24 00:00:00,28653.75791666667,24.0,2519.575895833332,2519.575895833332,29.271094166666668,134.81514791666666,33620.643790993876,7836979.5539424
IA04,2007-07-25 00:00:00,27908.06375,24.0,2499.462645833333,2499.462645833333,29.636286041666665,133.11834791666664,33753.76213891054,7864887.6176924
IA04,2007-07-26 00:00:00,28385.068125,24.0,2526.355770833333,2526.355770833333,29.414089999999998,135.3644229166666,33889.12656182721,7893272.6858174
IA04,2007-07-27 00:00:00,28589.67875000001,24.0,2536.392166666668,2536.392166666668,29.001389791666664,136.3393708333333,34025.46593266054,7921862.3645674
IA04,2007-07-28 00:00:00,12553.416187499997,12.0,1826.0395,1826.0395,27.21125166666667,81.66276625000002,34107.12869891054,7934415.7807549
IA04,2007-07-29 00:00:00,9545.039166666667,8.0,1632.3726875,1632.3726875,26.934070208333328,95.35619625,34202.484895160545,7943960.819921566
IA04,2007-07-30 00:00:00,0.0,0.0,1040.2744125000002,1040.2744125000002,25.067168125,83.69497604166669,34286.179871202214,7943960.819921566
IA04,2007-07-31 00:00:00,0.0,0.0,938.2367833333334,938.2367833333334,24.285254374999983,57.01547420604163,34343.195345408254,7943960.819921566
IA04,2007-08-01 00:00:00,0.0,0.0,872.7538833333334,872.7538833333334,23.794860416666662,0.584920974375,34343.78026638263,7943960.819921566
IA04,2007-08-02 00:00:00,21165.49520833334,16.0,1778.6797520833327,1778.6797520833327,27.6460275,78.97507824166668,34422.7553446243,7965126.315129899
IA04,2007-08-03 00:00:00,31460.714583333338,24.0,2367.8385416666665,2367.8385416666665,27.368966874999995,125.63386458333333,34548.38920920763,7996587.029713233
IA04,2007-08-04 00:00:00,30994.591249999998,24.0,2421.5971041666658,2421.5971041666658,27.81138187499999,128.68334583333333,34677.07255504096,8027581.620963233
IA04,2007-08-05 00:00:00,30705.141041666677,24.0,2448.0193958333334,2448.0193958333334,28.66259875,130.16155416666666,34807.23410920763,8058286.762004899
IA04,2007-08-06 00:00:00,25275.030833333334,19.0,2248.8729375,2248.8729375,29.160257291666667,115.42739041666668,34922.6614996243,8083561.792838233
IA04,2007-08-07 00:00:00,26954.31729166667,20.0,2344.8663125,2344.8663125,29.932004583333327,124.48761979166666,35047.14911941597,8110516.110129899
IA04,2007-08-08 00:00:00,0.0,0.0,1120.8583958333336,1120.8583958333336,26.575426458333336,29.341758125,35076.49087754097,8110516.110129899
IA04,2007-08-09 00:00:00,0.0,0.0,945.3776374999999,945.3776374999999,25.026952708333326,20.658262083333334,35097.14913962431,8110516.110129899
IA04,2007-08-10 00:00:00,0.0,0.0,863.3299583333331,863.3299583333331,24.25724041666668,20.212013541666668,35117.36115316598,8110516.110129899
IA04,2007-08-11 00:00:00,0.0,0.0,808.0961833333332,808.0961833333332,23.759167291666667,24.41236854166667,35141.77352170764,8110516.110129899
IA04,2007-08-12 00:00:00,0.0,0.0,766.1470604166667,766.1470604166667,23.400041875,22.98989083333333,35164.763412540975,8110516.110129899
IA04,2007-08-13 00:00:00,0.0,0.0,732.5682125,732.5682125,23.121963749999995,21.034498750000004,35185.797911290974,8110516.110129899
IA04,2007-08-14 00:00:00,0.0,0.0,704.8840124999998,704.8840124999998,22.900796250000003,19.871259166666665,35205.669170457644,8110516.110129899
IA04,2007-08-15 00:00:00,0.0,0.0,681.4064541666665,681.4064541666665,22.73553916666667,18.39214145833333,35224.061311915975,8110516.110129899
IA04,2007-08-16 00:00:00,0.0,0.0,661.3048145833333,661.3048145833333,22.61896395833334,14.417211041666667,35238.478522957645,8110516.110129899
IA04,2007-08-17 00:00:00,0.0,0.0,644.1622312500001,644.1622312500001,22.492342291666663,11.889388124999998,35250.36791108264,8110516.110129899
IA04,2007-08-18 00:00:00,0.0,0.0,629.1425458333332,629.1425458333332,22.37848666666667,9.693263916666668,35260.06117499931,8110516.110129899
IA04,2007-08-19 00:00:00,0.0,0.0,616.3649166666668,616.3649166666668,22.278649583333344,9.759942895833333,35269.821117895146,8110516.110129899
IA04,2007-08-20 00:00:00,0.0,0.0,612.5605041666669,612.5605041666669,22.248052916666694,10.353882500000003,35280.175000395146,8110516.110129899
IA04,2007-08-21 00:00:00,0.0,0.0,593.7019500000002,593.7019500000002,22.094126458333335,17.492149583333333,35297.66714997848,8110516.110129899
IA04,2007-08-22 00:00:00,0.0,0.0,584.3573625,584.3573625,22.014235833333327,16.503232916666665,35314.17038289514,8110516.110129899
IA04,2007-08-23 00:00:00,0.0,0.0,575.6337750000001,575.6337750000001,21.94199520833334,17.96764520833333,35332.13802810348,8110516.110129899
IA04,2007-08-24 00:00:00,3960.7268750000003,3.5,746.62140625,746.62140625,22.90178583333333,25.931364999999996,35358.06939310348,8114476.837004899
IA04,2007-08-25 00:00:00,32994.04666666667,24.0,2199.2564374999997,2199.2564374999997,30.06263083333334,113.4652375,35471.53463060348,8147470.883671566
IA04,2007-08-26 00:00:00,32180.665208333332,24.0,2291.2864791666675,2291.2864791666675,29.594106041666667,119.50442291666663,35591.039053520144,8179651.548879899
IA04,2007-08-27 00:00:00,33216.72104166668,24.0,2384.0018750000004,2384.0018750000004,26.230016666666675,126.37467708333328,35717.413730603475,8212868.269921565
IA04,2007-08-28 00:00:00,32873.941249999996,24.0,2418.0645000000004,2418.0645000000004,28.363413541666663,128.70619375000004,35846.11992435347,8245742.211171566
IA04,2007-08-29 00:00:00,33225.41416666666,24.0,2486.3699375000006,2486.3699375000006,28.991646250000002,133.61803333333333,35979.737957686804,8278967.625338232
IA04,2007-08-30 00:00:00,32837.37708333333,24.0,2521.3556875000004,2521.3556875000004,29.044523333333334,135.84809583333336,36115.586053520135,8311805.002421565
IA04,2007-08-31 00:00:00,32034.69791666667,24.0,2531.3426875,2531.3426875,28.775591458333334,136.2196833333334,36251.80573685347,8343839.700338232
IA04,2007-09-01 00:00:00,31490.06,24.0,2537.207729166668,2537.207729166668,28.3438625,136.4460229166667,36388.25175977014,8375329.760338232
IA04,2007-09-02 00:00:00,31051.39,24.0,2541.7883333333334,2541.7883333333334,27.632759374999996,136.58119583333334,36524.83295560347,8406381.150338233
IA04,2007-09-03 00:00:00,30496.24,24.0,2537.8398333333334,2537.8398333333334,27.70302333333333,136.11363125,36660.946586853475,8436877.390338233
IA04,2007-09-04 00:00:00,29335.73,24.0,2513.4238125000006,2513.4238125000006,32.19733354166667,134.0028354166666,36794.94942227014,8466213.120338233
IA04,2007-09-05 00:00:00,29293.66,19.5,2510.1505609756096,2510.1505609756096,33.009275609756095,133.79329268292685,36928.74271495306,8495506.780338233
IA04,2007-09-06 00:00:00,29199.77,24.0,2497.613083333333,2497.613083333333,33.68661270833333,132.86103124999997,37061.603746203065,8524706.550338233
IA04,2007-09-07 00:00:00,29484.07,24.0,2492.1943749999996,2492.1943749999996,33.548240416666665,132.54268333333334,37194.1464295364,8554190.620338233
IA04,2007-09-08 00:00:00,29449.97,24.0,2491.3047708333324,2491.3047708333324,33.295836874999985,132.46829166666666,37326.61472120306,8583640.590338234
IA04,2007-09-09 00:00:00,29439.38,24.0,2490.7180625000005,2490.7180625000005,32.12636104166666,132.42497083333333,37459.03969203639,8613079.970338235
IA04,2007-09-10 00:00:00,10123.59,8.5,1721.451520833333,1721.451520833333,22.237426875000008,74.22112520833336,37533.26081724473,8623203.560338235
IA04,2007-09-11 00:00:00,26257.93,19.0,2158.180229166667,2158.180229166667,30.897859375000007,110.62073041666667,37643.881547661396,8649461.490338234
IA04,2007-09-12 00:00:00,32853.93,24.0,2507.6770625000004,2507.6770625000004,27.54733479166667,135.89411041666665,37779.77565807806,8682315.420338234
IA04,2007-09-13 00:00:00,32463.69,24.0,2521.501979166667,2521.501979166667,27.72465104166666,136.73195000000004,37916.507608078064,8714779.110338233
IA04,2007-09-14 00:00:00,28673.94669527636,3.0,2532.037666666667,2532.037666666667,27.751009999999997,137.47575000000003,38053.98335807806,8743453.057033509
IA04,2007-09-15 00:00:00,4994.902968371492,3.5,0.0,0.0,0.0,0.0,38053.98335807806,8748447.96000188
IA04,2007-09-16 00:00:00,37265.95939797319,0.0,0.0,0.0,0.0,0.0,38053.98335807806,8785713.919399854
IA04,2007-09-17 00:00:00,31656.42,14.0,2489.5564999999997,2489.5564999999997,26.43570933333333,134.50985666666668,38188.493214744725,8817370.339399854
IA04,2007-09-18 00:00:00,31328.66,24.0,2509.0525625000005,2509.0525625000005,27.65186145833334,135.82206458333334,38324.31527932806,8848698.999399854
IA04,2007-09-19 00:00:00,18720.33,14.5,2064.1377500000003,2064.1377500000003,27.930275625000004,102.30458333333333,38426.61986266139,8867419.329399854
IA04,2007-09-20 00:00:00,0.0,0.0,1102.8941249999996,1102.8941249999996,25.614499166666665,28.378153958333332,38454.99801661973,8867419.329399854
IA04,2007-09-21 00:00:00,3105.308,3.0,1108.490420833333,1108.490420833333,26.481422083333324,31.424533958333328,38486.42255057806,8870524.637399854
IA04,2007-09-22 00:00:00,15425.92,14.0,1597.9717874999997,1597.9717874999997,25.589363541666657,67.63163229166666,38554.05418286973,8885950.557399854
IA04,2007-09-23 00:00:00,23699.98,24.0,2082.2599166666664,2082.2599166666664,25.514456458333328,101.567429375,38655.62161224473,8909650.537399855
IA04,2007-09-24 00:00:00,27022.36,24.0,2248.373645833333,2248.373645833333,29.763067708333327,115.2824291666667,38770.9040414114,8936672.897399854
IA04,2007-09-25 00:00:00,30892.98,24.0,2419.297,2419.297,28.314085208333328,129.27273958333333,38900.176780994734,8967565.877399854
