,time,prod1,prod2,prod3,prod4,prod5,prod6,prod7,inj1,inj2,inj3,inj4
585,585,11240.536193979977,8979.517380813606,5106.172805892848,2695.773619313568,0.0,0.0,0.0,29227.60371907552,0.0,0.0,0.0
586,586,11290.301196942051,8965.965764953053,5110.063375921264,2696.6696621836313,0.0,0.0,0.0,14840.540405273438,0.0,0.0,0.0
587,587,11308.310844643978,8927.192001032658,5099.53733911121,2689.959815212153,0.0,0.0,0.0,33101.09248860677,0.0,0.0,0.0
588,588,11384.935186552315,8934.562624442306,5115.356214011127,2697.1459749942505,0.0,0.0,0.0,32526.738444010418,0.0,0.0,0.0
589,589,11411.507770120808,8902.487451247762,5108.585093763294,2692.4196848681377,0.0,0.0,0.0,32203.06962076823,0.0,0.0,0.0
590,590,11438.063153887615,8870.466153993932,5101.787616569883,2687.6830755485685,0.0,0.0,0.0,32047.945190429688,0.0,0.0,0.0
591,591,11607.90331620141,8948.976266692527,5158.648682870205,2716.4717342358563,0.0,0.0,0.0,31953.53828938802,0.0,0.0,0.0
592,592,11755.250981255655,9009.010835512974,5205.067459135985,2739.6707240953874,0.0,0.0,0.0,31849.796020507812,0.0,0.0,0.0
593,593,11570.165762084669,8814.758561449811,5104.41910009345,3120.656576372065,0.0,0.0,0.0,31709.932169596355,0.0,0.0,0.0
594,594,11586.438678539287,8774.98641727033,5092.945167956624,3120.629736233755,0.0,0.0,0.0,21783.942749023438,0.0,0.0,0.0
595,595,11621.909590865558,8749.804649370615,5089.89491301527,3118.390846748558,0.0,0.0,0.0,29724.82149251302,0.0,0.0,0.0
596,596,11617.821097956145,8782.098442657836,5069.530503373908,3105.5499560121107,0.0,0.0,0.0,31083.738118489582,0.0,0.0,0.0
597,597,11529.804253831711,8872.743451994591,5007.041022267328,3070.4112719063683,0.0,0.0,0.0,31007.66621907552,0.0,0.0,0.0
598,598,11478.552646764274,8930.602966570315,5028.597330772348,3045.2470558930627,0.0,0.0,0.0,31032.315104166668,0.0,0.0,0.0
599,599,11463.030928009386,9016.74483371237,4968.551973466359,3029.6722648118875,0.0,0.0,0.0,30994.29805501302,0.0,0.0,0.0
600,600,11293.392898549091,4635.993004154731,4965.021878631822,2973.5922186643543,0.0,0.0,0.0,30984.814127604168,0.0,0.0,0.0
601,601,11574.82426664726,9141.200210052004,5097.762989345451,3036.2125339552877,0.0,0.0,0.0,30969.838216145832,0.0,0.0,0.0
602,602,11464.992501179853,9072.60076051941,5058.334173149553,2996.0725651511834,0.0,0.0,0.0,30646.938517252605,0.0,0.0,0.0
603,603,11477.97915074522,9138.82148552826,5073.0329778540145,2988.1663858725037,0.0,0.0,0.0,27211.19502766927,0.0,0.0,0.0
604,604,11491.663327750703,9185.801635111357,5088.076862400809,2980.4581747371235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,605,11501.465626153737,9167.335365403864,5101.436370128257,2971.762638314144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,606,9428.829334367736,7519.0562018033015,4189.532710880902,859.581752948055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,607,11360.48007331649,9048.73631378752,5056.767906132417,1578.0157067635662,0.0,0.0,0.0,307.5150146484375,0.0,0.0,0.0
608,608,9653.886752237557,7680.316899811086,4304.741390732991,1490.0549572183663,0.0,0.0,0.0,31845.290852864582,0.0,0.0,0.0
609,609,6373.467479689183,5064.521334469504,2847.0111858413097,0.0,0.0,0.0,0.0,32251.552612304688,0.0,0.0,0.0
610,610,9224.99271600395,7321.740839965071,4128.0786949752055,146.18774905577558,0.0,0.0,0.0,31918.59110514323,0.0,0.0,0.0
611,611,6423.355678343708,6983.436257451166,3948.986415416953,1066.2216487881744,0.0,0.0,0.0,32112.880004882812,0.0,0.0,0.0
612,612,0.0,8396.123414727039,4761.876585272962,0.0,0.0,0.0,0.0,32264.939982096355,0.0,0.0,0.0
613,613,0.0,8443.236961278995,4802.763038721006,0.0,0.0,0.0,0.0,32223.670491536457,0.0,0.0,0.0
614,614,0.0,8782.484294493574,5010.5157055064265,0.0,0.0,0.0,0.0,32121.285034179688,0.0,0.0,0.0
615,615,4207.018171618157,8385.689577272018,4798.292251109825,0.0,0.0,0.0,0.0,32134.500651041668,0.0,0.0,0.0
616,616,6931.7083278231175,5031.380589715677,2969.972403697247,406.9386787639573,0.0,0.0,0.0,17380.414225260418,0.0,0.0,0.0
617,617,12185.369063791168,9591.506233938804,5520.780473489403,1943.34422878063,0.0,0.0,0.0,23024.006917317707,0.0,0.0,0.0
618,618,12504.829625605587,9831.314473863746,5675.552362043648,3076.3035384870204,0.0,0.0,0.0,25492.33137003581,0.0,0.0,0.0
619,619,12432.062683567625,9762.536768651038,5652.520100850722,3046.880446930618,0.0,0.0,0.0,30191.15175374349,0.0,0.0,0.0
620,620,7939.2772933047245,6227.104350802262,3616.166901727206,1378.4514541658057,0.0,0.0,0.0,31638.160196940105,0.0,0.0,0.0
621,621,10911.540387862087,7804.918573330219,4654.068381010249,865.47265779744,0.0,0.0,0.0,18205.344604492188,0.0,0.0,0.0
622,622,12369.961673611415,9679.320872293936,5654.190925023968,2997.526529070682,0.0,0.0,0.0,32409.703002929688,0.0,0.0,0.0
623,623,12337.634884160138,9642.59942662313,5613.3355505912,2978.4301386255324,0.0,0.0,0.0,32634.039794921875,0.0,0.0,0.0
624,624,12285.27337815811,9590.311328768907,5618.798557449979,2954.6167356230026,0.0,0.0,0.0,32606.065063476562,0.0,0.0,0.0
625,625,12239.131290354368,9616.289485568861,5611.138247213276,2932.4409768634955,0.0,0.0,0.0,32525.767456054688,0.0,0.0,0.0
626,626,12231.00352921489,9419.704836367437,5616.237932046703,2917.0537023709703,0.0,0.0,0.0,24920.443929036457,0.0,0.0,0.0
627,627,12230.640944651908,9398.519308925153,5652.835652471951,2918.004093950987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,628,12147.664268539977,9291.004741533303,5637.263248287315,2892.0677416394033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,629,12115.126747449885,9222.688780576389,5644.973358108903,2878.2111138648274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,630,12111.644358153744,9176.82399811197,5666.243358241377,2871.28828549291,0.0,0.0,0.0,12563.342651367188,0.0,0.0,0.0
631,631,12122.625519372637,9142.083316181355,5686.487689962637,2867.8034744833735,0.0,0.0,0.0,32116.912027994793,0.0,0.0,0.0
632,632,12121.338316105386,9184.207737058096,5701.0295206207,2861.4244262158168,0.0,0.0,0.0,32078.386840820312,0.0,0.0,0.0
633,633,11262.625878313447,8926.00472677369,5429.289198960956,2653.080195951909,0.0,0.0,0.0,31679.109619140625,0.0,0.0,0.0
634,634,10779.028764480501,8751.49567679385,5228.287095390337,1689.1884633353054,0.0,0.0,0.0,22497.326171875,0.0,0.0,0.0
635,635,12280.249367296985,9376.11521159084,6476.0819716999695,2880.5534494121957,0.0,0.0,0.0,29177.417805989582,0.0,0.0,0.0
636,636,12184.821318790599,9332.043168735097,6633.021140956352,2852.1143715179537,0.0,0.0,0.0,31760.252115885418,0.0,0.0,0.0
637,637,12040.002902600909,9249.66478881685,6654.08580278385,2812.2465057983914,0.0,0.0,0.0,25642.763916015625,0.0,0.0,0.0
638,638,7963.512813968803,5786.17830941205,2373.7881790624774,848.5206975566675,0.0,0.0,0.0,30928.428670247395,0.0,0.0,0.0
639,639,11900.496179227783,9199.159282823754,6492.421835484893,2075.9227024635743,0.0,0.0,0.0,30725.18387858073,0.0,0.0,0.0
640,640,10200.624586846769,7741.259866168312,5411.508634640369,352.6069123445484,0.0,0.0,0.0,25966.974527994793,0.0,0.0,0.0
641,641,12163.112882658113,9460.443314967195,6550.377531652556,2054.0662707221354,0.0,0.0,0.0,30357.538981119793,0.0,0.0,0.0
642,642,12291.139957164707,9589.605915982385,6576.627818067228,2840.6263087856837,0.0,0.0,0.0,28558.143697102863,0.0,0.0,0.0
643,643,12230.47343001352,9571.802170955272,6542.1065741848815,2820.6178248463225,0.0,0.0,0.0,30300.292114257812,0.0,0.0,0.0
644,644,12194.541244122694,9573.200814126636,6729.884359703819,2806.37358204685,0.0,0.0,0.0,30268.387125651043,0.0,0.0,0.0
645,645,12098.309637989203,9730.456960931377,6664.903881376257,2778.3295197031653,0.0,0.0,0.0,30262.597778320312,0.0,0.0,0.0
646,646,12073.134078706635,9680.982959326298,6639.208091997758,2766.6748699693117,0.0,0.0,0.0,29594.019083658855,0.0,0.0,0.0
647,647,12060.218955522721,9693.607135590188,6620.313042039853,2757.8608668472325,0.0,0.0,0.0,29807.874267578125,0.0,0.0,0.0
648,648,11967.79509248222,9523.17432057934,6510.739576464609,2711.2910104738257,0.0,0.0,0.0,29529.265462239582,0.0,0.0,0.0
649,649,12298.799905024714,9584.300181388047,6542.366698753461,2723.5332148337675,0.0,0.0,0.0,29626.733357747395,0.0,0.0,0.0
650,650,12041.685470537657,9628.781251689452,6562.534787348277,2730.9984904246157,0.0,0.0,0.0,29821.066975911457,0.0,0.0,0.0
651,651,12266.377639227938,9541.741168398086,6514.68801234748,2701.1931800264965,0.0,0.0,0.0,29822.013264973957,0.0,0.0,0.0
652,652,12193.46165669094,9476.438142685387,6513.467392398686,2677.6328082249825,0.0,0.0,0.0,29724.780680338543,0.0,0.0,0.0
653,653,12197.558251906677,9471.043483726597,6519.350851722442,2671.0474126442864,0.0,0.0,0.0,29366.23876953125,0.0,0.0,0.0
654,654,12190.751897743283,9457.192671376657,6532.958383192203,2662.097047687858,0.0,0.0,0.0,29078.684407552082,0.0,0.0,0.0
655,655,12190.874730764452,9448.729747337213,6517.710760602628,2654.684761295706,0.0,0.0,0.0,29008.118082682293,0.0,0.0,0.0
656,656,12206.275831352845,9452.105342121227,6496.008000672963,2650.6108258529603,0.0,0.0,0.0,22560.38692220052,0.0,0.0,0.0
657,657,12201.704412146479,9440.015077764463,6471.066509357639,2642.2140007314188,0.0,0.0,0.0,29617.495768229168,0.0,0.0,0.0
658,658,12222.899475722988,9447.855506492351,6459.8375948333605,2639.4074229513,0.0,0.0,0.0,29594.402954101562,0.0,0.0,0.0
659,659,12283.082796890505,9485.78289482303,6469.1428153722345,2644.9914929142237,0.0,0.0,0.0,29543.298868815105,0.0,0.0,0.0
660,660,12293.938303828005,9524.71382051864,6452.416495419455,2639.931380233904,0.0,0.0,0.0,23355.668863932293,0.0,0.0,0.0
661,661,12315.964855415,9502.195827567866,6441.56830492587,2637.271012091263,0.0,0.0,0.0,29012.085896809895,0.0,0.0,0.0
662,662,12235.42305581651,9467.379459472695,4822.494604569946,2612.7028801408496,0.0,0.0,0.0,29422.012817382812,0.0,0.0,0.0
663,663,12312.779220975075,9554.81207291453,6501.534555111016,2621.8741509993724,0.0,0.0,0.0,29374.46630859375,0.0,0.0,0.0
664,664,12312.316416129275,9582.108703959888,6402.1255108934865,2614.44936901735,0.0,0.0,0.0,21347.736409505207,0.0,0.0,0.0
665,665,12345.859860539325,9636.025511449167,6283.868152076714,2614.2464759347877,0.0,0.0,0.0,4581.113199869792,0.0,0.0,0.0
666,666,12261.46615687407,9597.857098378363,6434.555937188652,2589.1208075589166,0.0,0.0,0.0,20730.831970214844,0.0,0.0,0.0
667,667,12297.149649055958,9653.651489383554,6365.799154406764,2589.3997071537287,0.0,0.0,0.0,21159.183227539062,0.0,0.0,0.0
668,668,12253.189489472883,9646.984808236708,6396.892486516021,2572.933215774393,0.0,0.0,0.0,13315.882039388021,0.0,0.0,0.0
669,669,12223.871331142369,9651.759826988633,6435.764350142618,2559.604491726374,0.0,0.0,0.0,29860.800903320312,0.0,0.0,0.0
670,670,7208.072603800905,4815.994378350961,2631.2051780660495,987.7278397820854,0.0,0.0,0.0,15171.644775390625,0.0,0.0,0.0
671,671,11171.044638088926,8871.603454637121,5981.748893939676,484.60301333427464,0.0,0.0,0.0,25616.892903645832,0.0,0.0,0.0
672,672,12682.205004259293,10100.861336248567,6848.556487214923,2633.37717227722,0.0,0.0,0.0,30398.59326171875,0.0,0.0,0.0
673,673,12392.981046551373,9899.077768500769,6612.81019149481,2566.1309934530486,0.0,0.0,0.0,30106.738362630207,0.0,0.0,0.0
674,674,12363.376109623077,9904.016317684513,6560.760147340139,2552.8474253522745,0.0,0.0,0.0,29886.77469889323,0.0,0.0,0.0
675,675,12293.97924379382,9876.93195037046,6544.664198039609,2531.424607796111,0.0,0.0,0.0,29691.381713867188,0.0,0.0,0.0
676,676,12292.850374033193,9904.612890526145,6487.417515984956,2524.1192194556993,0.0,0.0,0.0,28813.400919596355,0.0,0.0,0.0
677,677,12257.867325213396,9905.015437529193,6480.2142635146965,2509.902973742715,0.0,0.0,0.0,29736.61382039388,0.0,0.0,0.0
678,678,12181.092262016542,9980.111359506724,6491.583256690013,2487.2131217867195,0.0,0.0,0.0,29642.874430338543,0.0,0.0,0.0
679,679,12213.027020560949,10041.704849780033,6373.502599915627,2486.765529743388,0.0,0.0,0.0,10945.864705403646,0.0,0.0,0.0
680,680,12154.083174740406,10028.623447646214,6470.444960741315,2467.8484168720643,0.0,0.0,0.0,15212.60888671875,0.0,0.0,0.0
681,681,12171.09307141427,10078.216821577733,6382.293411886205,2464.3966951217913,0.0,0.0,0.0,23238.337727864582,0.0,0.0,0.0
682,682,12148.093767540015,10094.78908578818,6424.250544777223,2452.8666018945837,0.0,0.0,0.0,29505.011881510418,0.0,0.0,0.0
683,683,12102.982256470146,10092.912715100838,6473.175593890527,2436.92943453849,0.0,0.0,0.0,28995.329142252605,0.0,0.0,0.0
684,684,12072.852389735588,10103.434379154083,6471.642919586682,2424.0703115236497,0.0,0.0,0.0,29636.102661132812,0.0,0.0,0.0
685,685,12049.01654527791,10119.190118410734,6491.269072716616,2412.524263594736,0.0,0.0,0.0,29657.102294921875,0.0,0.0,0.0
686,686,12065.01654831318,10168.5049354719,6480.500811239408,2408.9777049755116,0.0,0.0,0.0,24028.698608398438,0.0,0.0,0.0
687,687,12045.900511458118,10188.232679101475,6478.426566151902,2398.4402432885026,0.0,0.0,0.0,29669.204508463543,0.0,0.0,0.0
688,688,12022.82383133856,10243.815773426806,6474.203914940472,2387.156480294166,0.0,0.0,0.0,29704.535725911457,0.0,0.0,0.0
689,689,12000.40629396546,10300.230544309554,6470.315590507737,2376.0475712172392,0.0,0.0,0.0,29665.411376953125,0.0,0.0,0.0
690,690,10666.60799315314,8438.080676456808,5758.448314013677,1209.8630163763762,0.0,0.0,0.0,30357.687622070312,0.0,0.0,0.0
691,691,12110.107043499498,10548.49484557653,6546.011230707858,2384.3868802161155,0.0,0.0,0.0,30404.721801757812,0.0,0.0,0.0
692,692,11984.09203980364,10515.827349618343,6486.098306936723,2352.982303641294,0.0,0.0,0.0,30347.745524088543,0.0,0.0,0.0
693,693,11912.26492900114,10530.002628190681,6455.388178549188,2332.344264258994,0.0,0.0,0.0,30362.204956054688,0.0,0.0,0.0
694,694,11868.727506586265,10569.006037644322,6439.939794607999,2317.326661161415,0.0,0.0,0.0,30309.260782877605,0.0,0.0,0.0
695,695,11832.772988759329,10614.814204813687,6428.561623105747,2303.851183321238,0.0,0.0,0.0,30250.555338541668,0.0,0.0,0.0
696,696,11775.576005483435,10641.526425517997,6405.589007175362,2286.3085618232,0.0,0.0,0.0,11330.688761393229,0.0,0.0,0.0
697,697,11741.097144604983,10688.73670319437,6394.921597936916,2273.244554263734,0.0,0.0,0.0,29873.085286458332,0.0,0.0,0.0
698,698,11722.006842188071,10750.177240044712,6392.609082323186,2263.2068354440316,0.0,0.0,0.0,30282.384195963543,0.0,0.0,0.0
699,699,11658.553051270816,10770.862663342657,6366.0561565445405,2244.528128841989,0.0,0.0,0.0,30111.98905436198,0.0,0.0,0.0
700,700,10317.202564731335,7295.313063596403,5640.7571916773695,1157.7271799948892,0.0,0.0,0.0,17996.477579752605,0.0,0.0,0.0
701,701,8962.75027933664,1870.8109660140115,4906.438754649348,0.0,0.0,0.0,0.0,25076.416463216145,0.0,0.0,0.0
702,702,10734.340436008455,9707.965410326551,5883.694153664988,0.0,0.0,0.0,0.0,30444.298177083332,6781.237294514974,0.0,0.0
703,703,5593.038669337432,4185.382397162131,2762.578933500436,0.0,0.0,0.0,0.0,11351.567708333334,3486.9522094726562,0.0,0.0
704,704,5910.36010345517,5269.849842881996,3247.79005366283,0.0,0.0,0.0,0.0,30242.99149576823,0.0,0.0,0.0
705,705,7570.063706079351,1535.8578826033565,4165.078411317292,0.0,0.0,0.0,0.0,32424.595743815105,0.0,0.0,0.0
706,706,8544.712348017178,0.0,4707.2876519828205,0.0,0.0,0.0,0.0,32442.256998697918,0.0,0.0,0.0
707,707,8236.667847070119,0.0,4543.332152929881,0.0,0.0,0.0,0.0,32443.716430664062,0.0,0.0,0.0
708,708,8593.71700589602,0.0,4746.282994103979,0.0,0.0,0.0,0.0,32521.151774088543,742.6031087239584,0.0,0.0
709,709,8439.814038095516,0.0,4667.1859619044835,0.0,0.0,0.0,0.0,32494.1181640625,9662.827779134115,0.0,0.0
710,710,9499.528665983007,7034.500086332403,5142.971247684589,0.0,0.0,0.0,0.0,28990.931681315105,9079.92333984375,0.0,0.0
711,711,6464.654611814906,5256.018376267816,2389.3270119172776,0.0,0.0,0.0,0.0,9279.269470214844,0.0,0.0,0.0
712,712,10647.823151970233,8969.570919158861,5910.6059288709075,0.0,0.0,0.0,0.0,31627.05008951823,0.0,0.0,0.0
713,713,12176.935927528895,10185.087477290275,6767.976595180829,0.0,0.0,0.0,0.0,31997.720052083332,0.0,0.0,0.0
714,714,11569.888884450838,9608.859731921548,6438.721908935696,137.52947469191813,0.0,0.0,0.0,32164.09354654948,0.0,0.0,0.0
715,715,9108.829921948103,7169.977865014091,4960.192213037808,0.0,0.0,0.0,0.0,21432.853922526043,0.0,0.0,0.0
716,716,8755.797053050048,7169.192736085543,4885.010210864411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,717,11812.581631936608,9603.628966170634,6598.789401892758,0.0,0.0,0.0,0.0,30999.560384114582,0.0,0.0,0.0
718,718,11847.906269355804,9564.189220485425,6626.904510158774,0.0,0.0,0.0,0.0,28403.55761210124,10458.073262532553,0.0,0.0
719,719,10812.014649587258,3249.8286441160035,6055.15670629674,0.0,0.0,0.0,0.0,32117.83349609375,10875.413818359375,0.0,0.0
720,720,2928.722252187243,0.0,1642.2777478127573,0.0,0.0,0.0,0.0,32240.095304528062,10952.376056281888,0.0,0.0
721,721,9881.142929348389,0.0,5547.85707065161,0.0,0.0,0.0,0.0,32094.744018554688,10915.154805501303,0.0,0.0
722,722,12099.241470175175,6329.036884015412,6801.8318106689085,142.88983514050315,0.0,0.0,0.0,31968.912231445312,10910.122884114584,0.0,0.0
723,723,13008.002401793723,10134.386093875291,7321.971202944622,3594.640301386366,0.0,0.0,0.0,31732.17997233073,10866.455281575521,0.0,0.0
724,724,13095.309159126398,10130.216061152769,7380.449763535494,3441.025016185343,0.0,0.0,0.0,31526.204996744793,10812.753214518229,0.0,0.0
725,725,8964.26361744665,6480.4440814220825,4761.0464568821135,2191.245844249152,0.0,0.0,0.0,20951.348876953125,7178.029215494792,0.0,0.0
726,726,11621.404589814892,8678.616179933393,4651.175276907427,1553.80395334429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,727,13250.46335414002,10034.19364625825,7496.303108266885,3362.039891334842,0.0,0.0,0.0,20350.261393229168,0.0,0.0,0.0
728,728,13306.835919168085,10005.209526030525,7537.72943324348,3078.225121557909,0.0,0.0,0.0,30132.837646484375,0.0,0.0,0.0
729,729,13184.243168473138,9931.031135769577,7477.744421557425,2918.9812741998535,0.0,0.0,0.0,25820.993326822918,14013.002685546875,0.0,0.0
730,730,13173.811330326942,9955.47368627603,7481.290589490781,2724.4243939062494,0.0,0.0,0.0,20907.48555501302,20685.786661783855,0.0,0.0
731,731,13044.215598808283,9892.375591821892,7417.07594345737,2681.3328659124495,0.0,0.0,0.0,29993.40702311198,10158.793924967447,0.0,0.0
732,732,12975.495670602797,9742.058807513995,7387.345116002032,2651.1004058811727,0.0,0.0,0.0,30142.949259440105,10079.254475911459,0.0,0.0
733,733,12951.590638126723,9826.098971525747,7383.073904659017,2630.2364856885115,0.0,0.0,0.0,30239.98905436198,10104.518880208334,0.0,0.0
734,734,12864.33060706275,10015.360430439812,7342.569579971346,2596.7393825260906,0.0,0.0,0.0,20122.960001627605,7153.697774251302,0.0,0.0
735,735,12873.935498910982,9982.122739214557,7357.952417251875,2582.989344622586,0.0,0.0,0.0,25478.6616007487,8855.626627604166,0.0,0.0
736,736,12895.410156582391,9950.689739767333,7326.150369005159,2569.7497346451146,0.0,0.0,0.0,30456.546752929688,10305.35780843099,0.0,0.0
737,737,13023.27831274956,9878.870716714175,7288.707391819181,2546.1435787170863,0.0,0.0,0.0,30241.643920898438,10252.040384928385,0.0,0.0
738,738,13079.922757100521,9826.751256503147,7265.6377763553055,2527.6882100410203,0.0,0.0,0.0,30042.881958007812,10278.607340494791,0.0,0.0
739,739,13131.632460001345,9685.528586043967,7176.417029450636,2486.4219245040495,0.0,0.0,0.0,16851.122802734375,5729.996887207031,0.0,0.0
740,740,13129.065318263989,9675.15688063142,7183.943582629821,2478.834218474759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,741,13142.255498791546,9676.397789018916,7200.110516311002,2474.2361958785323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,742,13114.171602215418,9647.266434894216,7193.665985267405,2461.8959776229594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,743,13293.778997239238,9567.27134232165,7149.152299323328,2384.797361115788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,744,13007.264959710596,9551.874578088324,7284.96475054861,2427.8957116524716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,745,13024.721228427868,9556.304458569517,7190.76510961362,2424.2092033889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,746,12888.49458386599,9736.310786362144,7106.19294849271,2392.00168127916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,747,12924.414094529498,9619.149292903994,7116.620483949504,2391.816128617002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,748,10931.507159428895,8203.490853306701,6011.337749514056,1092.6642377503485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,749,8280.957696217813,6266.024437164036,4547.78369295328,95.23417366487014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,750,13102.687776558738,9996.884286903258,7186.340290622088,2404.0876459159167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,751,12982.749140431666,9551.2701016364,7111.188766637868,2325.791991294058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,752,12079.387571175012,8897.287749955678,6607.674137381616,1698.6505414876917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,753,11245.396959974321,7993.947703891831,6012.659761920888,1486.9955742129598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,754,13060.426987327714,9354.010456486016,7125.533857038359,2392.028699147908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,755,12872.647513895856,9091.22504496511,7013.843657962576,2362.2837831764587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,756,12922.606023705737,8999.468375377393,7031.799563879718,2376.126037037148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,757,12819.358808755414,9110.414171990642,6966.439367911418,2361.7876513425167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,758,12756.2044879145,8944.0127806937,6922.9981224399935,2354.7846089518057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,759,12768.605206691735,9001.064954543837,6920.610183264438,2361.7196554999846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,760,12679.114291518532,8983.058002775264,6863.038159791624,2349.78954591458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,761,12019.841187788961,8511.111607260696,6620.048475585694,2231.998729364643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,762,12429.51313417011,9709.874325259894,6788.991403139422,2312.6211374305767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,763,12350.003282971518,10082.536511413757,6776.103537520052,2302.35666809468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,764,12217.654223859894,10089.29306414317,6733.869125201332,2282.1835867955947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,765,12164.923139059409,9987.852678622743,6754.779669589292,2283.444512728556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,766,12206.501135303968,9964.232408584294,6534.814263649894,2302.452192461845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,767,12276.862802532089,9963.902755079365,6302.187488215916,2327.0469541726275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,768,12221.75531693595,9877.031733403826,6430.284470709157,2327.928478951064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,769,11956.982398118162,9931.593807211208,6447.791987142068,2288.631807528563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,770,11924.598276279534,9696.21171459636,6590.596905668518,2293.593103455587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,771,12042.752360058153,9586.162472468739,6523.437086204372,2327.648081268742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,772,11964.988733937293,9658.155550921307,6472.788385075576,2315.0673300658154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,773,11898.996637397988,9739.909531561796,6356.356473524121,2304.737357516096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,774,11784.487397748742,9528.810352650826,6593.726675333618,2284.9755742668112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,775,11824.266748255752,9444.64625937739,6441.969890525335,2295.1171018415207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,776,11809.576284398607,9318.142959911649,6497.587125974181,2294.6936297155685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,777,11801.956941091792,9198.803884089859,6557.597065946768,2295.6421088715765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,778,11728.112366670908,9254.053991364199,6517.138983430208,2283.694658534676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,779,11743.335981998927,9198.411033182605,6526.17196569268,2289.0810191257865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,780,11692.971594360044,9181.596737978727,6498.753791902339,2281.677875758882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,781,11632.822229046065,9156.940738919462,6465.891945610032,2272.3450864244433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,782,11604.637038336457,9157.329998429586,6450.792535977313,2269.2404272566464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,783,11564.676020354469,9148.354336709204,6429.1470501208205,2263.8225928155093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,784,11551.964887691749,9138.184175381382,6406.730587506402,2258.120349420466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,785,11508.900544604605,9104.003671415841,6367.59089881277,2246.5048851667825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,786,11437.800417057122,9142.789382014782,6379.514367375977,2252.89583355212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,787,11336.395542953762,9156.906171271665,6374.171011740432,2247.527274034142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,788,11268.764317356357,9197.885040470994,6338.617097523477,2248.733544649174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,789,11569.101298618585,9018.6929147917,6152.92713689691,2196.2786496928047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,790,11098.300270854264,9256.43793102672,6251.92467245764,2245.3371256613755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,791,11002.71635337407,9276.307639753206,6202.641716831642,2241.3342900410776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
